P1,P2,DC,Err
11020220,11090102,43.204573971777506,0.012131347223837869
13008320,13008420,-1.798812537230674,0.011957089458703028
11019721,11090100,44.99111642021796,0.009116012148663592
13090000,13090101,-198.0061201582361,0.020440238450237996
11002400,11002322,-18.008000351851706,0.010955933729029782
11002322,11018920,97.21049309394016,0.012262111883627084
11004120,11014121,50.40025972625449,0.011401067419934735
13072600,13072701,79.19962949073349,0.008247963834990763
15024600,98000100,41.39326280865765,0.014062473284390866
13064920,14080123,43.19961176022129,0.01418941581538888
11010520,13008520,35.98690024749237,0.011594055056876334
13060420,12017626,109.79223491246796,0.01258795394130529
13072003,13060320,-113.40267367391698,0.01350605699706216
98000100,98000201,-93.5950351207239,0.014519063872226705
11010922,10100200,5.407572816113316,0.013224806316500264
14023401,14034101,-1.8010427995265559,0.015226754326675945
13008721,13008622,-59.39763277975817,0.01294323069117879
11003902,11004120,-16.19793961465973,0.009705636862874843
11003902,11013902,-0.0033786600032499337,0.010640526033019328
